"","alpha","Layers","FDR","Power"
"3185",0.05,1,0,0
"3186",0.05,2,0,0.00793650793650794
"3187",0.05,3,0,0.0357142857142857
"3188",0.05,4,0,0.0357142857142857
"3189",0.1,1,0,0
"3190",0.1,2,0.0909090909090909,0.0396825396825397
"3191",0.1,3,0.0909090909090909,0.0396825396825397
"3192",0.1,4,0.0909090909090909,0.0396825396825397
"3193",0.15,1,0.142857142857143,0.0238095238095238
"3194",0.15,2,0.125,0.0555555555555556
"3195",0.15,3,0.125,0.0555555555555556
"3196",0.15,4,0.125,0.0555555555555556
"3197",0.2,1,0.111111111111111,0.0317460317460317
"3198",0.2,2,0.125,0.0555555555555556
"3199",0.2,3,0.125,0.0555555555555556
"3200",0.2,4,0.125,0.0555555555555556
